# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-10-17 14:57:28 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11475560 ELDER C NR BRANSCOMB CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11475560
#            TS   parameter     statistic     Description
#         11694       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	11694_00060_00003	11694_00060_00003_cd
USGS	11475560	1997-08-16	1.10	A
USGS	11475560	1997-08-17	1.20	A
USGS	11475560	1997-08-18	1.20	A
USGS	11475560	1997-08-19	1.20	A
USGS	11475560	1997-08-20	1.70	A
USGS	11475560	1997-08-21	1.50	A
USGS	11475560	1997-08-22	1.40	A
USGS	11475560	1997-08-23	1.30	A
USGS	11475560	1997-08-24	1.40	A
USGS	11475560	1997-08-25	1.30	A
USGS	11475560	1997-08-26	1.40	A
USGS	11475560	1997-08-27	1.40	A
USGS	11475560	1997-08-28	1.40	A
USGS	11475560	1997-08-29	1.30	A
USGS	11475560	1997-08-30	1.30	A
USGS	11475560	1997-08-31	1.20	A
USGS	11475560	1997-09-01	1.20	A
USGS	11475560	1997-09-02	1.20	A
USGS	11475560	1997-09-03	1.10	A
USGS	11475560	1997-09-04	1.10	A
USGS	11475560	1997-09-05	1.00	A
USGS	11475560	1997-09-06	1.00	A
USGS	11475560	1997-09-07	1.00	A
USGS	11475560	1997-09-08	0.95	A
USGS	11475560	1997-09-09	0.95	A
USGS	11475560	1997-09-10	0.96	A
USGS	11475560	1997-09-11	0.97	A
USGS	11475560	1997-09-12	0.98	A
USGS	11475560	1997-09-13	0.97	A
USGS	11475560	1997-09-14	1.70	A
USGS	11475560	1997-09-15	1.60	A
USGS	11475560	1997-09-16	1.50	A
USGS	11475560	1997-09-17	1.50	A
USGS	11475560	1997-09-18	1.40	A
USGS	11475560	1997-09-19	1.30	A
USGS	11475560	1997-09-20	1.20	A
USGS	11475560	1997-09-21	1.20	A
USGS	11475560	1997-09-22	1.10	A
USGS	11475560	1997-09-23	1.10	A
USGS	11475560	1997-09-24	1.00	A
USGS	11475560	1997-09-25	1.00	A
USGS	11475560	1997-09-26	0.98	A
USGS	11475560	1997-09-27	0.98	A
USGS	11475560	1997-09-28	0.96	A
USGS	11475560	1997-09-29	0.93	A
USGS	11475560	1997-09-30	0.93	A
USGS	11475560	1997-10-01	1.40	A
USGS	11475560	1997-10-02	1.90	A
USGS	11475560	1997-10-03	1.60	A
USGS	11475560	1997-10-04	1.50	A
USGS	11475560	1997-10-05	1.40	A
USGS	11475560	1997-10-06	1.30	A
USGS	11475560	1997-10-07	1.30	A
USGS	11475560	1997-10-08	9.30	A
USGS	11475560	1997-10-09	9.30	A
USGS	11475560	1997-10-10	5.80	A
USGS	11475560	1997-10-11	3.80	A
USGS	11475560	1997-10-12	3.00	A
USGS	11475560	1997-10-13	2.50	A
USGS	11475560	1997-10-14	2.20	A
USGS	11475560	1997-10-15	2.00	A
USGS	11475560	1997-10-16	1.90	A
USGS	11475560	1997-10-17	1.70	A
USGS	11475560	1997-10-18	1.60	A
USGS	11475560	1997-10-19	1.60	A
USGS	11475560	1997-10-20	1.50	A
USGS	11475560	1997-10-21	1.50	A
USGS	11475560	1997-10-22	1.40	A
USGS	11475560	1997-10-23	1.40	A
USGS	11475560	1997-10-24	1.40	A
USGS	11475560	1997-10-25	1.40	A
USGS	11475560	1997-10-26	1.30	A
USGS	11475560	1997-10-27	1.30	A
USGS	11475560	1997-10-28	1.30	A
USGS	11475560	1997-10-29	1.50	A
USGS	11475560	1997-10-30	1.60	A
USGS	11475560	1997-10-31	2.40	A
USGS	11475560	1997-11-01	2.20	A
USGS	11475560	1997-11-02	1.90	A
USGS	11475560	1997-11-03	1.70	A
USGS	11475560	1997-11-04	1.60	A
USGS	11475560	1997-11-05	1.50	A
USGS	11475560	1997-11-06	1.90	A
USGS	11475560	1997-11-07	2.10	A
USGS	11475560	1997-11-08	1.90	A
USGS	11475560	1997-11-09	1.70	A
USGS	11475560	1997-11-10	2.40	A
USGS	11475560	1997-11-11	2.50	A
USGS	11475560	1997-11-12	2.30	A
USGS	11475560	1997-11-13	3.50	A
USGS	11475560	1997-11-14	7.50	A
USGS	11475560	1997-11-15	8.70	A
USGS	11475560	1997-11-16	25.0	A
USGS	11475560	1997-11-17	27.0	A
USGS	11475560	1997-11-18	14.0	A
USGS	11475560	1997-11-19	16.0	A
USGS	11475560	1997-11-20	14.0	A
USGS	11475560	1997-11-21	11.0	A
USGS	11475560	1997-11-22	10.0	A
USGS	11475560	1997-11-23	18.0	A
USGS	11475560	1997-11-24	19.0	A
USGS	11475560	1997-11-25	18.0	A
USGS	11475560	1997-11-26	22.0	A
USGS	11475560	1997-11-27	21.0	A
USGS	11475560	1997-11-28	18.0	A
USGS	11475560	1997-11-29	22.0	A
USGS	11475560	1997-11-30	28.0	A
USGS	11475560	1997-12-01	22.0	A
USGS	11475560	1997-12-02	18.0	A
USGS	11475560	1997-12-03	16.0	A
USGS	11475560	1997-12-04	14.0	A
USGS	11475560	1997-12-05	12.0	A
USGS	11475560	1997-12-06	11.0	A
USGS	11475560	1997-12-07	29.0	A
USGS	11475560	1997-12-08	36.0	A
USGS	11475560	1997-12-09	34.0	A
USGS	11475560	1997-12-10	28.0	A
USGS	11475560	1997-12-11	23.0	A
USGS	11475560	1997-12-12	20.0	A
USGS	11475560	1997-12-13	18.0	A
USGS	11475560	1997-12-14	39.0	A
USGS	11475560	1997-12-15	50.0	A
USGS	11475560	1997-12-16	47.0	A
USGS	11475560	1997-12-17	72.0	A
USGS	11475560	1997-12-18	64.0	A
USGS	11475560	1997-12-19	49.0	A
USGS	11475560	1997-12-20	39.0	A
USGS	11475560	1997-12-21	31.0	A
USGS	11475560	1997-12-22	26.0	A
USGS	11475560	1997-12-23	23.0	A
USGS	11475560	1997-12-24	20.0	A
USGS	11475560	1997-12-25	18.0	A
USGS	11475560	1997-12-26	16.0	A
USGS	11475560	1997-12-27	15.0	A
USGS	11475560	1997-12-28	14.0	A
USGS	11475560	1997-12-29	13.0	A
USGS	11475560	1997-12-30	12.0	A
USGS	11475560	1997-12-31	11.0	A
USGS	11475560	1998-01-01	12.0	A
USGS	11475560	1998-01-02	23.0	A
USGS	11475560	1998-01-03	40.0	A
USGS	11475560	1998-01-04	75.0	A
USGS	11475560	1998-01-05	64.0	A
USGS	11475560	1998-01-06	54.0	A
USGS	11475560	1998-01-07	47.0	A
USGS	11475560	1998-01-08	42.0	A
USGS	11475560	1998-01-09	39.0	A
USGS	11475560	1998-01-10	37.0	A
USGS	11475560	1998-01-11	118	A
USGS	11475560	1998-01-12	337	A
USGS	11475560	1998-01-13	262	A
USGS	11475560	1998-01-14	244	A
USGS	11475560	1998-01-15	278	A
USGS	11475560	1998-01-16	255	A
USGS	11475560	1998-01-17	421	A
USGS	11475560	1998-01-18	308	A
USGS	11475560	1998-01-19	271	A
USGS	11475560	1998-01-20	199	A
USGS	11475560	1998-01-21	133	A
USGS	11475560	1998-01-22	94.0	A
USGS	11475560	1998-01-23	81.0	A
USGS	11475560	1998-01-24	73.0	A
USGS	11475560	1998-01-25	80.0	A
USGS	11475560	1998-01-26	273	A
USGS	11475560	1998-01-27	253	A
USGS	11475560	1998-01-28	165	A
USGS	11475560	1998-01-29	210	A
USGS	11475560	1998-01-30	198	A
USGS	11475560	1998-01-31	141	A
USGS	11475560	1998-02-01	124	A
USGS	11475560	1998-02-02	136	A
USGS	11475560	1998-02-03	230	A
USGS	11475560	1998-02-04	223	A
USGS	11475560	1998-02-05	215	A
USGS	11475560	1998-02-06	248	A
USGS	11475560	1998-02-07	280	A
USGS	11475560	1998-02-08	277	A
USGS	11475560	1998-02-09	202	A
USGS	11475560	1998-02-10	142	A
USGS	11475560	1998-02-11	108	A
USGS	11475560	1998-02-12	102	A
USGS	11475560	1998-02-13	108	A
USGS	11475560	1998-02-14	130	A
USGS	11475560	1998-02-15	134	A
USGS	11475560	1998-02-16	122	A
USGS	11475560	1998-02-17	122	A
USGS	11475560	1998-02-18	111	A
USGS	11475560	1998-02-19	208	A
USGS	11475560	1998-02-20	214	A
USGS	11475560	1998-02-21	343	A
USGS	11475560	1998-02-22	254	A
USGS	11475560	1998-02-23	179	A
USGS	11475560	1998-02-24	141	A
USGS	11475560	1998-02-25	109	A
USGS	11475560	1998-02-26	87.0	A
USGS	11475560	1998-02-27	73.0	A
USGS	11475560	1998-02-28	62.0	A
USGS	11475560	1998-03-01	54.0	A
USGS	11475560	1998-03-02	49.0	A
USGS	11475560	1998-03-03	45.0	A
USGS	11475560	1998-03-04	42.0	A
USGS	11475560	1998-03-05	39.0	A
USGS	11475560	1998-03-06	35.0	A
USGS	11475560	1998-03-07	32.0	A
USGS	11475560	1998-03-08	31.0	A
USGS	11475560	1998-03-09	28.0	A
USGS	11475560	1998-03-10	27.0	A
USGS	11475560	1998-03-11	25.0	A
USGS	11475560	1998-03-12	41.0	A
USGS	11475560	1998-03-13	70.0	A
USGS	11475560	1998-03-14	60.0	A
USGS	11475560	1998-03-15	51.0	A
USGS	11475560	1998-03-16	44.0	A
USGS	11475560	1998-03-17	39.0	A
USGS	11475560	1998-03-18	34.0	A
USGS	11475560	1998-03-19	31.0	A
USGS	11475560	1998-03-20	28.0	A
USGS	11475560	1998-03-21	35.0	A
USGS	11475560	1998-03-22	212	A
USGS	11475560	1998-03-23	296	A
USGS	11475560	1998-03-24	251	A
USGS	11475560	1998-03-25	178	A
USGS	11475560	1998-03-26	125	A
USGS	11475560	1998-03-27	94.0	A
USGS	11475560	1998-03-28	74.0	A
USGS	11475560	1998-03-29	61.0	A
USGS	11475560	1998-03-30	51.0	A
USGS	11475560	1998-03-31	48.0	A
USGS	11475560	1998-04-01	46.0	A
USGS	11475560	1998-04-02	44.0	A
USGS	11475560	1998-04-03	42.0	A
USGS	11475560	1998-04-04	39.0	A
USGS	11475560	1998-04-05	35.0	A
USGS	11475560	1998-04-06	34.0	A
USGS	11475560	1998-04-07	31.0	A
USGS	11475560	1998-04-08	29.0	A
USGS	11475560	1998-04-09	31.0	A
USGS	11475560	1998-04-10	42.0	A
USGS	11475560	1998-04-11	46.0	A
USGS	11475560	1998-04-12	48.0	A
USGS	11475560	1998-04-13	55.0	A
USGS	11475560	1998-04-14	56.0	A
USGS	11475560	1998-04-15	51.0	A
USGS	11475560	1998-04-16	46.0	A
USGS	11475560	1998-04-17	43.0	A
USGS	11475560	1998-04-18	39.0	A
USGS	11475560	1998-04-19	35.0	A
USGS	11475560	1998-04-20	32.0	A
USGS	11475560	1998-04-21	29.0	A
USGS	11475560	1998-04-22	27.0	A
USGS	11475560	1998-04-23	28.0	A
USGS	11475560	1998-04-24	26.0	A
USGS	11475560	1998-04-25	24.0	A
USGS	11475560	1998-04-26	22.0	A
USGS	11475560	1998-04-27	21.0	A
USGS	11475560	1998-04-28	20.0	A
USGS	11475560	1998-04-29	18.0	A
USGS	11475560	1998-04-30	18.0	A
USGS	11475560	1998-05-01	18.0	A
USGS	11475560	1998-05-02	17.0	A
USGS	11475560	1998-05-03	16.0	A
USGS	11475560	1998-05-04	15.0	A
USGS	11475560	1998-05-05	15.0	A
USGS	11475560	1998-05-06	14.0	A
USGS	11475560	1998-05-07	13.0	A
USGS	11475560	1998-05-08	13.0	A
USGS	11475560	1998-05-09	12.0	A
USGS	11475560	1998-05-10	12.0	A
USGS	11475560	1998-05-11	12.0	A
USGS	11475560	1998-05-12	12.0	A
USGS	11475560	1998-05-13	12.0	A
USGS	11475560	1998-05-14	11.0	A
USGS	11475560	1998-05-15	11.0	A
USGS	11475560	1998-05-16	11.0	A
USGS	11475560	1998-05-17	11.0	A
USGS	11475560	1998-05-18	10.0	A
USGS	11475560	1998-05-19	10.0	A
USGS	11475560	1998-05-20	10.0	A
USGS	11475560	1998-05-21	9.70	A
USGS	11475560	1998-05-22	9.40	A
USGS	11475560	1998-05-23	9.30	A
USGS	11475560	1998-05-24	9.90	A
USGS	11475560	1998-05-25	10.0	A
USGS	11475560	1998-05-26	9.50	A
USGS	11475560	1998-05-27	9.40	A
USGS	11475560	1998-05-28	22.0	A
USGS	11475560	1998-05-29	49.0	A
USGS	11475560	1998-05-30	41.0	A
USGS	11475560	1998-05-31	34.0	A
USGS	11475560	1998-06-01	29.0	A
USGS	11475560	1998-06-02	25.0	A
USGS	11475560	1998-06-03	23.0	A
USGS	11475560	1998-06-04	20.0	A
USGS	11475560	1998-06-05	19.0	A
USGS	11475560	1998-06-06	18.0	A
USGS	11475560	1998-06-07	17.0	A
USGS	11475560	1998-06-08	16.0	A
USGS	11475560	1998-06-09	15.0	A
USGS	11475560	1998-06-10	14.0	A
USGS	11475560	1998-06-11	13.0	A
USGS	11475560	1998-06-12	13.0	A
USGS	11475560	1998-06-13	12.0	A
USGS	11475560	1998-06-14	12.0	A
USGS	11475560	1998-06-15	11.0	A
USGS	11475560	1998-06-16	11.0	A
USGS	11475560	1998-06-17	10.0	A
USGS	11475560	1998-06-18	9.80	A
USGS	11475560	1998-06-19	9.50	A
USGS	11475560	1998-06-20	9.20	A
USGS	11475560	1998-06-21	8.90	A
USGS	11475560	1998-06-22	8.70	A
USGS	11475560	1998-06-23	8.30	A
USGS	11475560	1998-06-24	8.00	A
USGS	11475560	1998-06-25	7.90	A
USGS	11475560	1998-06-26	7.60	A
USGS	11475560	1998-06-27	7.30	A
USGS	11475560	1998-06-28	7.10	A
USGS	11475560	1998-06-29	6.90	A
USGS	11475560	1998-06-30	6.70	A
USGS	11475560	1998-07-01	6.60	A
USGS	11475560	1998-07-02	6.50	A
USGS	11475560	1998-07-03	6.20	A
USGS	11475560	1998-07-04	6.10	A
USGS	11475560	1998-07-05	5.70	A
USGS	11475560	1998-07-06	5.50	A
USGS	11475560	1998-07-07	5.40	A
USGS	11475560	1998-07-08	5.20	A
USGS	11475560	1998-07-09	5.00	A
USGS	11475560	1998-07-10	5.00	A
USGS	11475560	1998-07-11	4.80	A
USGS	11475560	1998-07-12	4.70	A
USGS	11475560	1998-07-13	4.60	A
USGS	11475560	1998-07-14	4.50	A
USGS	11475560	1998-07-15	4.30	A
USGS	11475560	1998-07-16	4.10	A
USGS	11475560	1998-07-17	4.00	A
USGS	11475560	1998-07-18	3.80	A
USGS	11475560	1998-07-19	3.70	A
USGS	11475560	1998-07-20	3.60	A
USGS	11475560	1998-07-21	3.50	A
USGS	11475560	1998-07-22	3.40	A
USGS	11475560	1998-07-23	3.30	A
USGS	11475560	1998-07-24	3.30	A
USGS	11475560	1998-07-25	3.20	A
USGS	11475560	1998-07-26	3.10	A
USGS	11475560	1998-07-27	3.00	A
USGS	11475560	1998-07-28	2.80	A
USGS	11475560	1998-07-29	2.80	A
USGS	11475560	1998-07-30	2.80	A
USGS	11475560	1998-07-31	2.90	A
USGS	11475560	1998-08-01	2.70	A
USGS	11475560	1998-08-02	2.60	A
USGS	11475560	1998-08-03	2.40	A
USGS	11475560	1998-08-04	2.30	A
USGS	11475560	1998-08-05	2.20	A
USGS	11475560	1998-08-06	2.10	A
USGS	11475560	1998-08-07	2.10	A
USGS	11475560	1998-08-08	2.10	A
USGS	11475560	1998-08-09	2.00	A
USGS	11475560	1998-08-10	1.90	A
USGS	11475560	1998-08-11	1.90	A
USGS	11475560	1998-08-12	1.80	A
USGS	11475560	1998-08-13	1.70	A
USGS	11475560	1998-08-14	1.60	A
USGS	11475560	1998-08-15	1.60	A
USGS	11475560	1998-08-16	1.60	A
USGS	11475560	1998-08-17	1.60	A
USGS	11475560	1998-08-18	1.60	A
USGS	11475560	1998-08-19	1.60	A
USGS	11475560	1998-08-20	1.50	A
USGS	11475560	1998-08-21	1.50	A
USGS	11475560	1998-08-22	1.40	A
USGS	11475560	1998-08-23	1.40	A
USGS	11475560	1998-08-24	1.40	A
USGS	11475560	1998-08-25	1.30	A
USGS	11475560	1998-08-26	1.30	A
USGS	11475560	1998-08-27	1.20	A
USGS	11475560	1998-08-28	1.20	A
USGS	11475560	1998-08-29	1.10	A
USGS	11475560	1998-08-30	1.10	A
USGS	11475560	1998-08-31	1.10	A
USGS	11475560	1998-09-01	1.00	A
USGS	11475560	1998-09-02	1.00	A
USGS	11475560	1998-09-03	0.95	A
USGS	11475560	1998-09-04	0.90	A
USGS	11475560	1998-09-05	0.90	A
USGS	11475560	1998-09-06	0.91	A
USGS	11475560	1998-09-07	0.91	A
USGS	11475560	1998-09-08	0.90	A
USGS	11475560	1998-09-09	0.90	A
USGS	11475560	1998-09-10	0.95	A
USGS	11475560	1998-09-11	0.93	A
USGS	11475560	1998-09-12	0.89	A
USGS	11475560	1998-09-13	0.91	A
USGS	11475560	1998-09-14	0.89	A
USGS	11475560	1998-09-15	0.87	A
USGS	11475560	1998-09-16	0.86	A
USGS	11475560	1998-09-17	0.85	A
USGS	11475560	1998-09-18	0.89	A
USGS	11475560	1998-09-19	0.90	A
USGS	11475560	1998-09-20	0.91	A
USGS	11475560	1998-09-21	0.90	A
USGS	11475560	1998-09-22	0.88	A
USGS	11475560	1998-09-23	0.89	A
USGS	11475560	1998-09-24	0.91	A
USGS	11475560	1998-09-25	0.91	A
USGS	11475560	1998-09-26	0.90	A
USGS	11475560	1998-09-27	0.87	A
USGS	11475560	1998-09-28	0.89	A
USGS	11475560	1998-09-29	0.90	A
USGS	11475560	1998-09-30	0.88	A
USGS	11475560	1998-10-01	0.99	A
USGS	11475560	1998-10-02	0.96	A
USGS	11475560	1998-10-03	0.95	A
USGS	11475560	1998-10-04	0.94	A
USGS	11475560	1998-10-05	0.89	A
USGS	11475560	1998-10-06	0.85	A
USGS	11475560	1998-10-07	0.82	A
USGS	11475560	1998-10-08	1.00	A
USGS	11475560	1998-10-09	0.97	A
USGS	11475560	1998-10-10	0.96	A
USGS	11475560	1998-10-11	0.96	A
USGS	11475560	1998-10-12	0.92	A
USGS	11475560	1998-10-13	1.20	A
USGS	11475560	1998-10-14	1.00	A
USGS	11475560	1998-10-15	1.00	A
USGS	11475560	1998-10-16	0.96	A
USGS	11475560	1998-10-17	0.96	A
USGS	11475560	1998-10-18	0.91	A
USGS	11475560	1998-10-19	0.89	A
USGS	11475560	1998-10-20	0.87	A
USGS	11475560	1998-10-21	0.84	A
USGS	11475560	1998-10-22	0.82	A
USGS	11475560	1998-10-23	0.82	A
USGS	11475560	1998-10-24	3.00	A
USGS	11475560	1998-10-25	2.20	A
USGS	11475560	1998-10-26	1.70	A
USGS	11475560	1998-10-27	1.50	A
USGS	11475560	1998-10-28	1.50	A
USGS	11475560	1998-10-29	1.40	A
USGS	11475560	1998-10-30	1.40	A
USGS	11475560	1998-10-31	1.70	A
USGS	11475560	1998-11-01	1.90	A
USGS	11475560	1998-11-02	1.70	A
USGS	11475560	1998-11-03	1.70	A
USGS	11475560	1998-11-04	1.70	A
USGS	11475560	1998-11-05	1.90	A
USGS	11475560	1998-11-06	2.40	A
USGS	11475560	1998-11-07	7.20	A
USGS	11475560	1998-11-08	5.60	A
USGS	11475560	1998-11-09	4.00	A
USGS	11475560	1998-11-10	3.40	A
USGS	11475560	1998-11-11	3.80	A
USGS	11475560	1998-11-12	3.20	A
USGS	11475560	1998-11-13	2.70	A
USGS	11475560	1998-11-14	2.40	A
USGS	11475560	1998-11-15	2.70	A
USGS	11475560	1998-11-16	2.80	A
USGS	11475560	1998-11-17	8.40	A
USGS	11475560	1998-11-18	5.30	A
USGS	11475560	1998-11-19	3.90	A
USGS	11475560	1998-11-20	3.30	A
USGS	11475560	1998-11-21	22.0	A
USGS	11475560	1998-11-22	30.0	A
USGS	11475560	1998-11-23	172	A
USGS	11475560	1998-11-24	89.0	A
USGS	11475560	1998-11-25	48.0	A
USGS	11475560	1998-11-26	53.0	A
USGS	11475560	1998-11-27	46.0	A
USGS	11475560	1998-11-28	36.0	A
USGS	11475560	1998-11-29	42.0	A
USGS	11475560	1998-11-30	85.0	A
USGS	11475560	1998-12-01	98.0	A
USGS	11475560	1998-12-02	166	A
USGS	11475560	1998-12-03	230	A
USGS	11475560	1998-12-04	125	A
USGS	11475560	1998-12-05	78.0	A
USGS	11475560	1998-12-06	57.0	A
USGS	11475560	1998-12-07	47.0	A
USGS	11475560	1998-12-08	45.0	A
USGS	11475560	1998-12-09	41.0	A
USGS	11475560	1998-12-10	37.0	A
USGS	11475560	1998-12-11	33.0	A
USGS	11475560	1998-12-12	30.0	A
USGS	11475560	1998-12-13	29.0	A
USGS	11475560	1998-12-14	26.0	A
USGS	11475560	1998-12-15	23.0	A
USGS	11475560	1998-12-16	21.0	A
USGS	11475560	1998-12-17	20.0	A
USGS	11475560	1998-12-18	18.0	A
USGS	11475560	1998-12-19	17.0	A
USGS	11475560	1998-12-20	16.0	A
USGS	11475560	1998-12-21	15.0	A
USGS	11475560	1998-12-22	14.0	A
USGS	11475560	1998-12-23	14.0	A
USGS	11475560	1998-12-24	13.0	A
USGS	11475560	1998-12-25	12.0	A
USGS	11475560	1998-12-26	12.0	A
USGS	11475560	1998-12-27	12.0	A
USGS	11475560	1998-12-28	11.0	A
USGS	11475560	1998-12-29	11.0	A
USGS	11475560	1998-12-30	11.0	A
USGS	11475560	1998-12-31	11.0	A
USGS	11475560	1999-01-01	10.0	A
USGS	11475560	1999-01-02	9.70	A
USGS	11475560	1999-01-03	9.30	A
USGS	11475560	1999-01-04	8.90	A
USGS	11475560	1999-01-05	8.60	A
USGS	11475560	1999-01-06	8.40	A
USGS	11475560	1999-01-07	8.20	A
USGS	11475560	1999-01-08	7.90	A
USGS	11475560	1999-01-09	7.60	A
USGS	11475560	1999-01-10	7.40	A
USGS	11475560	1999-01-11	7.20	A
USGS	11475560	1999-01-12	7.00	A
USGS	11475560	1999-01-13	6.90	A
USGS	11475560	1999-01-14	6.90	A
USGS	11475560	1999-01-15	8.80	A
USGS	11475560	1999-01-16	11.0	A
USGS	11475560	1999-01-17	38.0	A
USGS	11475560	1999-01-18	85.0	A
USGS	11475560	1999-01-19	67.0	A
USGS	11475560	1999-01-20	77.0	A
USGS	11475560	1999-01-21	90.0	A
USGS	11475560	1999-01-22	137	A
USGS	11475560	1999-01-23	213	A
USGS	11475560	1999-01-24	131	A
USGS	11475560	1999-01-25	86.0	A
USGS	11475560	1999-01-26	63.0	A
USGS	11475560	1999-01-27	48.0	A
USGS	11475560	1999-01-28	40.0	A
USGS	11475560	1999-01-29	36.0	A
USGS	11475560	1999-01-30	32.0	A
USGS	11475560	1999-01-31	34.0	A
USGS	11475560	1999-02-01	30.0	A
USGS	11475560	1999-02-02	28.0	A
USGS	11475560	1999-02-03	26.0	A
USGS	11475560	1999-02-04	25.0	A
USGS	11475560	1999-02-05	23.0	A
USGS	11475560	1999-02-06	174	A
USGS	11475560	1999-02-07	455	A
USGS	11475560	1999-02-08	292	A
USGS	11475560	1999-02-09	308	A
USGS	11475560	1999-02-10	201	A
USGS	11475560	1999-02-11	119	A
USGS	11475560	1999-02-12	82.0	A
USGS	11475560	1999-02-13	66.0	A
USGS	11475560	1999-02-14	58.0	A
USGS	11475560	1999-02-15	50.0	A
USGS	11475560	1999-02-16	88.0	A
USGS	11475560	1999-02-17	170	A
USGS	11475560	1999-02-18	169	A
USGS	11475560	1999-02-19	153	A
USGS	11475560	1999-02-20	121	A
USGS	11475560	1999-02-21	117	A
USGS	11475560	1999-02-22	127	A
USGS	11475560	1999-02-23	188	A
USGS	11475560	1999-02-24	191	A
USGS	11475560	1999-02-25	196	A
USGS	11475560	1999-02-26	146	A
USGS	11475560	1999-02-27	117	A
USGS	11475560	1999-02-28	201	A
USGS	11475560	1999-03-01	193	A
USGS	11475560	1999-03-02	136	A
USGS	11475560	1999-03-03	117	A
USGS	11475560	1999-03-04	95.0	A
USGS	11475560	1999-03-05	77.0	A
USGS	11475560	1999-03-06	63.0	A
USGS	11475560	1999-03-07	52.0	A
USGS	11475560	1999-03-08	55.0	A
USGS	11475560	1999-03-09	57.0	A
USGS	11475560	1999-03-10	54.0	A
USGS	11475560	1999-03-11	49.0	A
USGS	11475560	1999-03-12	43.0	A
USGS	11475560	1999-03-13	41.0	A
USGS	11475560	1999-03-14	50.0	A
USGS	11475560	1999-03-15	52.0	A
USGS	11475560	1999-03-16	49.0	A
USGS	11475560	1999-03-17	45.0	A
USGS	11475560	1999-03-18	41.0	A
USGS	11475560	1999-03-19	39.0	A
USGS	11475560	1999-03-20	36.0	A
USGS	11475560	1999-03-21	34.0	A
USGS	11475560	1999-03-22	33.0	A
USGS	11475560	1999-03-23	37.0	A
USGS	11475560	1999-03-24	82.0	A
USGS	11475560	1999-03-25	131	A
USGS	11475560	1999-03-26	96.0	A
USGS	11475560	1999-03-27	71.0	A
USGS	11475560	1999-03-28	56.0	A
USGS	11475560	1999-03-29	47.0	A
USGS	11475560	1999-03-30	45.0	A
USGS	11475560	1999-03-31	42.0	A
USGS	11475560	1999-04-01	41.0	A
USGS	11475560	1999-04-02	39.0	A
USGS	11475560	1999-04-03	37.0	A
USGS	11475560	1999-04-04	35.0	A
USGS	11475560	1999-04-05	34.0	A
USGS	11475560	1999-04-06	32.0	A
USGS	11475560	1999-04-07	30.0	A
USGS	11475560	1999-04-08	33.0	A
USGS	11475560	1999-04-09	32.0	A
USGS	11475560	1999-04-10	40.0	A
USGS	11475560	1999-04-11	90.0	A
USGS	11475560	1999-04-12	87.0	A
USGS	11475560	1999-04-13	73.0	A
USGS	11475560	1999-04-14	64.0	A
USGS	11475560	1999-04-15	56.0	A
USGS	11475560	1999-04-16	48.0	A
USGS	11475560	1999-04-17	41.0	A
USGS	11475560	1999-04-18	36.0	A
USGS	11475560	1999-04-19	32.0	A
USGS	11475560	1999-04-20	29.0	A
USGS	11475560	1999-04-21	26.0	A
USGS	11475560	1999-04-22	24.0	A
USGS	11475560	1999-04-23	21.0	A
USGS	11475560	1999-04-24	20.0	A
USGS	11475560	1999-04-25	18.0	A
USGS	11475560	1999-04-26	17.0	A
USGS	11475560	1999-04-27	16.0	A
USGS	11475560	1999-04-28	15.0	A
USGS	11475560	1999-04-29	15.0	A
USGS	11475560	1999-04-30	14.0	A
USGS	11475560	1999-05-01	13.0	A
USGS	11475560	1999-05-02	14.0	A
USGS	11475560	1999-05-03	14.0	A
USGS	11475560	1999-05-04	13.0	A
USGS	11475560	1999-05-05	12.0	A
USGS	11475560	1999-05-06	11.0	A
USGS	11475560	1999-05-07	11.0	A
USGS	11475560	1999-05-08	10.0	A
USGS	11475560	1999-05-09	10.0	A
USGS	11475560	1999-05-10	9.70	A
USGS	11475560	1999-05-11	9.50	A
USGS	11475560	1999-05-12	9.20	A
USGS	11475560	1999-05-13	8.90	A
USGS	11475560	1999-05-14	8.80	A
USGS	11475560	1999-05-15	8.60	A
USGS	11475560	1999-05-16	8.30	A
USGS	11475560	1999-05-17	8.10	A
USGS	11475560	1999-05-18	7.90	A
USGS	11475560	1999-05-19	7.70	A
USGS	11475560	1999-05-20	7.40	A
USGS	11475560	1999-05-21	7.20	A
USGS	11475560	1999-05-22	7.00	A
USGS	11475560	1999-05-23	6.70	A
USGS	11475560	1999-05-24	6.40	A
USGS	11475560	1999-05-25	6.30	A
