# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-12-01 20:07:14 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11475800 SF EEL R A LEGGETT CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11475800
#            TS   parameter     statistic     Description
#         11705       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	11705_00060_00003	11705_00060_00003_cd
USGS	11475800	1987-08-08	20	A
USGS	11475800	1987-08-09	19	A
USGS	11475800	1987-08-10	19	A
USGS	11475800	1987-08-11	19	A
USGS	11475800	1987-08-12	19	A
USGS	11475800	1987-08-13	19	A
USGS	11475800	1987-08-14	19	A
USGS	11475800	1987-08-15	19	A
USGS	11475800	1987-08-16	19	A
USGS	11475800	1987-08-17	19	A
USGS	11475800	1987-08-18	19	A
USGS	11475800	1987-08-19	18	A
USGS	11475800	1987-08-20	18	A
USGS	11475800	1987-08-21	18	A
USGS	11475800	1987-08-22	19	A
USGS	11475800	1987-08-23	20	A
USGS	11475800	1987-08-24	20	A
USGS	11475800	1987-08-25	20	A
USGS	11475800	1987-08-26	20	A
USGS	11475800	1987-08-27	19	A
USGS	11475800	1987-08-28	18	A
USGS	11475800	1987-08-29	16	A
USGS	11475800	1987-08-30	15	A
USGS	11475800	1987-08-31	13	A
USGS	11475800	1987-09-01	13	A
USGS	11475800	1987-09-02	13	A
USGS	11475800	1987-09-03	12	A
USGS	11475800	1987-09-04	11	A
USGS	11475800	1987-09-05	11	A
USGS	11475800	1987-09-06	12	A
USGS	11475800	1987-09-07	13	A
USGS	11475800	1987-09-08	14	A
USGS	11475800	1987-09-09	14	A
USGS	11475800	1987-09-10	14	A
USGS	11475800	1987-09-11	14	A
USGS	11475800	1987-09-12	15	A
USGS	11475800	1987-09-13	15	A
USGS	11475800	1987-09-14	15	A
USGS	11475800	1987-09-15	15	A
USGS	11475800	1987-09-16	15	A
USGS	11475800	1987-09-17	15	A
USGS	11475800	1987-09-18	15	A
USGS	11475800	1987-09-19	15	A
USGS	11475800	1987-09-20	15	A
USGS	11475800	1987-09-21	14	A
USGS	11475800	1987-09-22	14	A
USGS	11475800	1987-09-23	14	A
USGS	11475800	1987-09-24	13	A
USGS	11475800	1987-09-25	13	A
USGS	11475800	1987-09-26	13	A
USGS	11475800	1987-09-27	13	A
USGS	11475800	1987-09-28	13	A
USGS	11475800	1987-09-29	13	A
USGS	11475800	1987-09-30	13	A
USGS	11475800	1987-10-01	13	A
USGS	11475800	1987-10-02	13	A
USGS	11475800	1987-10-03	13	A
USGS	11475800	1987-10-04	13	A
USGS	11475800	1987-10-05	13	A
USGS	11475800	1987-10-06	13	A
USGS	11475800	1987-10-07	13	A
USGS	11475800	1987-10-08	13	A
USGS	11475800	1987-10-09	13	A
USGS	11475800	1987-10-10	13	A
USGS	11475800	1987-10-11	13	A
USGS	11475800	1987-10-12	13	A
USGS	11475800	1987-10-13	13	A
USGS	11475800	1987-10-14	13	A
USGS	11475800	1987-10-15	14	A
USGS	11475800	1987-10-16	15	A
USGS	11475800	1987-10-17	15	A
USGS	11475800	1987-10-18	15	A
USGS	11475800	1987-10-19	15	A
USGS	11475800	1987-10-20	15	A
USGS	11475800	1987-10-21	15	A
USGS	11475800	1987-10-22	15	A
USGS	11475800	1987-10-23	17	A
USGS	11475800	1987-10-24	19	A
USGS	11475800	1987-10-25	20	A
USGS	11475800	1987-10-26	20	A
USGS	11475800	1987-10-27	20	A
USGS	11475800	1987-10-28	19	A
USGS	11475800	1987-10-29	19	A
USGS	11475800	1987-10-30	19	A
USGS	11475800	1987-10-31	19	A
USGS	11475800	1987-11-01	19	A
USGS	11475800	1987-11-02	20	A
USGS	11475800	1987-11-03	20	A
USGS	11475800	1987-11-04	19	A
USGS	11475800	1987-11-05	19	A
USGS	11475800	1987-11-06	19	A
USGS	11475800	1987-11-07	19	A
USGS	11475800	1987-11-08	20	A
USGS	11475800	1987-11-09	28	A
USGS	11475800	1987-11-10	29	A
USGS	11475800	1987-11-11	29	A
USGS	11475800	1987-11-12	29	A
USGS	11475800	1987-11-13	137	A
USGS	11475800	1987-11-14	124	A
USGS	11475800	1987-11-15	63	A
USGS	11475800	1987-11-16	50	A
USGS	11475800	1987-11-17	91	A
USGS	11475800	1987-11-18	148	A
USGS	11475800	1987-11-19	81	A
USGS	11475800	1987-11-20	122	A
USGS	11475800	1987-11-21	208	A
USGS	11475800	1987-11-22	122	A
USGS	11475800	1987-11-23	77	A
USGS	11475800	1987-11-24	61	A
USGS	11475800	1987-11-25	54	A
USGS	11475800	1987-11-26	49	A
USGS	11475800	1987-11-27	46	A
USGS	11475800	1987-11-28	44	A
USGS	11475800	1987-11-29	41	A
USGS	11475800	1987-11-30	235	A
USGS	11475800	1987-12-01	2560	A
USGS	11475800	1987-12-02	10100	A
USGS	11475800	1987-12-03	3080	A
USGS	11475800	1987-12-04	4340	A
USGS	11475800	1987-12-05	2600	A
USGS	11475800	1987-12-06	5370	A
USGS	11475800	1987-12-07	3410	A
USGS	11475800	1987-12-08	3390	A
USGS	11475800	1987-12-09	5080	A
USGS	11475800	1987-12-10	13100	A
USGS	11475800	1987-12-11	4280	A
USGS	11475800	1987-12-12	2340	A
USGS	11475800	1987-12-13	1680	A
USGS	11475800	1987-12-14	1320	A
USGS	11475800	1987-12-15	1100	A
USGS	11475800	1987-12-16	944	A
USGS	11475800	1987-12-17	806	A
USGS	11475800	1987-12-18	706	A
USGS	11475800	1987-12-19	617	A
USGS	11475800	1987-12-20	543	A
USGS	11475800	1987-12-21	576	A
USGS	11475800	1987-12-22	667	A
USGS	11475800	1987-12-23	548	A
USGS	11475800	1987-12-24	480	A
USGS	11475800	1987-12-25	443	A
USGS	11475800	1987-12-26	415	A
USGS	11475800	1987-12-27	396	A
USGS	11475800	1987-12-28	665	A
USGS	11475800	1987-12-29	969	A
USGS	11475800	1987-12-30	799	A
USGS	11475800	1987-12-31	751	A
USGS	11475800	1988-01-01	680	A
USGS	11475800	1988-01-02	667	A
USGS	11475800	1988-01-03	2380	A
USGS	11475800	1988-01-04	4480	A
USGS	11475800	1988-01-05	2310	A
USGS	11475800	1988-01-06	1630	A
USGS	11475800	1988-01-07	1450	A
USGS	11475800	1988-01-08	1670	A
USGS	11475800	1988-01-09	3280	A
USGS	11475800	1988-01-10	3500	A
USGS	11475800	1988-01-11	4680	A
USGS	11475800	1988-01-12	2730	A
USGS	11475800	1988-01-13	2110	A
USGS	11475800	1988-01-14	2050	A
USGS	11475800	1988-01-15	4600	A
USGS	11475800	1988-01-16	4660	A
USGS	11475800	1988-01-17	3220	A
USGS	11475800	1988-01-18	2240	A
USGS	11475800	1988-01-19	1690	A
USGS	11475800	1988-01-20	1400	A
USGS	11475800	1988-01-21	1210	A
USGS	11475800	1988-01-22	1050	A
USGS	11475800	1988-01-23	938	A
USGS	11475800	1988-01-24	850	A
USGS	11475800	1988-01-25	776	A
USGS	11475800	1988-01-26	721	A
USGS	11475800	1988-01-27	666	A
USGS	11475800	1988-01-28	646	A
USGS	11475800	1988-01-29	972	A
USGS	11475800	1988-01-30	1070	A
USGS	11475800	1988-01-31	858	A
USGS	11475800	1988-02-01	782	A
USGS	11475800	1988-02-02	725	A
USGS	11475800	1988-02-03	668	A
USGS	11475800	1988-02-04	610	A
USGS	11475800	1988-02-05	545	A
USGS	11475800	1988-02-06	525	A
USGS	11475800	1988-02-07	496	A
USGS	11475800	1988-02-08	468	A
USGS	11475800	1988-02-09	443	A
USGS	11475800	1988-02-10	419	A
USGS	11475800	1988-02-11	398	A
USGS	11475800	1988-02-12	381	A
USGS	11475800	1988-02-13	363	A
USGS	11475800	1988-02-14	347	A
USGS	11475800	1988-02-15	332	A
USGS	11475800	1988-02-16	319	A
USGS	11475800	1988-02-17	305	A
USGS	11475800	1988-02-18	286	A
USGS	11475800	1988-02-19	274	A
USGS	11475800	1988-02-20	263	A
USGS	11475800	1988-02-21	256	A
USGS	11475800	1988-02-22	248	A
USGS	11475800	1988-02-23	236	A
USGS	11475800	1988-02-24	236	A
USGS	11475800	1988-02-25	227	A
USGS	11475800	1988-02-26	220	A
USGS	11475800	1988-02-27	214	A
USGS	11475800	1988-02-28	220	A
USGS	11475800	1988-02-29	218	A
USGS	11475800	1988-03-01	232	A
USGS	11475800	1988-03-02	224	A
USGS	11475800	1988-03-03	201	A
USGS	11475800	1988-03-04	194	A
USGS	11475800	1988-03-05	191	A
USGS	11475800	1988-03-06	184	A
USGS	11475800	1988-03-07	177	A
USGS	11475800	1988-03-08	170	A
USGS	11475800	1988-03-09	163	A
USGS	11475800	1988-03-10	157	A
USGS	11475800	1988-03-11	154	A
USGS	11475800	1988-03-12	150	A
USGS	11475800	1988-03-13	147	A
USGS	11475800	1988-03-14	143	A
USGS	11475800	1988-03-15	140	A
USGS	11475800	1988-03-16	137	A
USGS	11475800	1988-03-17	136	A
USGS	11475800	1988-03-18	133	A
USGS	11475800	1988-03-19	129	A
USGS	11475800	1988-03-20	124	A
USGS	11475800	1988-03-21	121	A
USGS	11475800	1988-03-22	121	A
USGS	11475800	1988-03-23	134	A
USGS	11475800	1988-03-24	134	A
USGS	11475800	1988-03-25	121	A
USGS	11475800	1988-03-26	117	A
USGS	11475800	1988-03-27	108	A
USGS	11475800	1988-03-28	107	A
USGS	11475800	1988-03-29	105	A
USGS	11475800	1988-03-30	103	A
USGS	11475800	1988-03-31	101	A
USGS	11475800	1988-04-01	99	A
USGS	11475800	1988-04-02	97	A
USGS	11475800	1988-04-03	99	A
USGS	11475800	1988-04-04	103	A
USGS	11475800	1988-04-05	99	A
USGS	11475800	1988-04-06	94	A
USGS	11475800	1988-04-07	91	A
USGS	11475800	1988-04-08	89	A
USGS	11475800	1988-04-09	87	A
USGS	11475800	1988-04-10	85	A
USGS	11475800	1988-04-11	84	A
USGS	11475800	1988-04-12	81	A
USGS	11475800	1988-04-13	80	A
USGS	11475800	1988-04-14	80	A
USGS	11475800	1988-04-15	81	A
USGS	11475800	1988-04-16	81	A
USGS	11475800	1988-04-17	80	A
USGS	11475800	1988-04-18	80	A
USGS	11475800	1988-04-19	152	A
USGS	11475800	1988-04-20	202	A
USGS	11475800	1988-04-21	146	A
USGS	11475800	1988-04-22	142	A
USGS	11475800	1988-04-23	169	A
USGS	11475800	1988-04-24	149	A
USGS	11475800	1988-04-25	126	A
USGS	11475800	1988-04-26	110	A
USGS	11475800	1988-04-27	101	A
USGS	11475800	1988-04-28	96	A
USGS	11475800	1988-04-29	113	A
USGS	11475800	1988-04-30	125	A
USGS	11475800	1988-05-01	116	A
USGS	11475800	1988-05-02	107	A
USGS	11475800	1988-05-03	98	A
USGS	11475800	1988-05-04	94	A
USGS	11475800	1988-05-05	93	A
USGS	11475800	1988-05-06	96	A
USGS	11475800	1988-05-07	142	A
USGS	11475800	1988-05-08	176	A
USGS	11475800	1988-05-09	147	A
USGS	11475800	1988-05-10	129	A
USGS	11475800	1988-05-11	111	A
USGS	11475800	1988-05-12	105	A
USGS	11475800	1988-05-13	121	A
USGS	11475800	1988-05-14	111	A
USGS	11475800	1988-05-15	101	A
USGS	11475800	1988-05-16	111	A
USGS	11475800	1988-05-17	132	A
USGS	11475800	1988-05-18	118	A
USGS	11475800	1988-05-19	106	A
USGS	11475800	1988-05-20	97	A
USGS	11475800	1988-05-21	90	A
USGS	11475800	1988-05-22	83	A
USGS	11475800	1988-05-23	79	A
USGS	11475800	1988-05-24	77	A
USGS	11475800	1988-05-25	73	A
USGS	11475800	1988-05-26	68	A
USGS	11475800	1988-05-27	68	A
USGS	11475800	1988-05-28	71	A
USGS	11475800	1988-05-29	81	A
USGS	11475800	1988-05-30	81	A
USGS	11475800	1988-05-31	74	A
USGS	11475800	1988-06-01	151	A
USGS	11475800	1988-06-02	184	A
USGS	11475800	1988-06-03	153	A
USGS	11475800	1988-06-04	144	A
USGS	11475800	1988-06-05	152	A
USGS	11475800	1988-06-06	143	A
USGS	11475800	1988-06-07	131	A
USGS	11475800	1988-06-08	133	A
USGS	11475800	1988-06-09	136	A
USGS	11475800	1988-06-10	136	A
USGS	11475800	1988-06-11	125	A
USGS	11475800	1988-06-12	108	A
USGS	11475800	1988-06-13	100	A
USGS	11475800	1988-06-14	92	A
USGS	11475800	1988-06-15	86	A
USGS	11475800	1988-06-16	80	A
USGS	11475800	1988-06-17	78	A
USGS	11475800	1988-06-18	76	A
USGS	11475800	1988-06-19	71	A
USGS	11475800	1988-06-20	67	A
USGS	11475800	1988-06-21	62	A
USGS	11475800	1988-06-22	60	A
USGS	11475800	1988-06-23	57	A
USGS	11475800	1988-06-24	53	A
USGS	11475800	1988-06-25	50	A
USGS	11475800	1988-06-26	48	A
USGS	11475800	1988-06-27	44	A
USGS	11475800	1988-06-28	42	A
USGS	11475800	1988-06-29	40	A
USGS	11475800	1988-06-30	40	A
USGS	11475800	1988-07-01	39	A
USGS	11475800	1988-07-02	38	A
USGS	11475800	1988-07-03	38	A
USGS	11475800	1988-07-04	37	A
USGS	11475800	1988-07-05	36	A
USGS	11475800	1988-07-06	35	A
USGS	11475800	1988-07-07	33	A
USGS	11475800	1988-07-08	31	A
USGS	11475800	1988-07-09	29	A
USGS	11475800	1988-07-10	28	A
USGS	11475800	1988-07-11	28	A
USGS	11475800	1988-07-12	27	A
USGS	11475800	1988-07-13	25	A
USGS	11475800	1988-07-14	25	A
USGS	11475800	1988-07-15	25	A
USGS	11475800	1988-07-16	25	A
USGS	11475800	1988-07-17	24	A
USGS	11475800	1988-07-18	23	A
USGS	11475800	1988-07-19	22	A
USGS	11475800	1988-07-20	22	A
USGS	11475800	1988-07-21	20	A
USGS	11475800	1988-07-22	19	A
USGS	11475800	1988-07-23	19	A
USGS	11475800	1988-07-24	19	A
USGS	11475800	1988-07-25	19	A
USGS	11475800	1988-07-26	19	A
USGS	11475800	1988-07-27	18	A
USGS	11475800	1988-07-28	18	A
USGS	11475800	1988-07-29	18	A
USGS	11475800	1988-07-30	17	A
USGS	11475800	1988-07-31	17	A
USGS	11475800	1988-08-01	17	A
USGS	11475800	1988-08-02	17	A
USGS	11475800	1988-08-03	17	A
USGS	11475800	1988-08-04	17	A
USGS	11475800	1988-08-05	18	A
USGS	11475800	1988-08-06	18	A
USGS	11475800	1988-08-07	17	A
USGS	11475800	1988-08-08	17	A
USGS	11475800	1988-08-09	17	A
USGS	11475800	1988-08-10	16	A
USGS	11475800	1988-08-11	16	A
USGS	11475800	1988-08-12	16	A
USGS	11475800	1988-08-13	17	A
USGS	11475800	1988-08-14	17	A
USGS	11475800	1988-08-15	17	A
USGS	11475800	1988-08-16	17	A
USGS	11475800	1988-08-17	17	A
USGS	11475800	1988-08-18	17	A
USGS	11475800	1988-08-19	17	A
USGS	11475800	1988-08-20	16	A
USGS	11475800	1988-08-21	16	A
USGS	11475800	1988-08-22	15	A
USGS	11475800	1988-08-23	15	A
USGS	11475800	1988-08-24	15	A
USGS	11475800	1988-08-25	15	A
USGS	11475800	1988-08-26	14	A
USGS	11475800	1988-08-27	14	A
USGS	11475800	1988-08-28	14	A
USGS	11475800	1988-08-29	14	A
USGS	11475800	1988-08-30	14	A
USGS	11475800	1988-08-31	14	A
USGS	11475800	1988-09-01	14	A
USGS	11475800	1988-09-02	13	A
USGS	11475800	1988-09-03	13	A
USGS	11475800	1988-09-04	13	A
USGS	11475800	1988-09-05	13	A
USGS	11475800	1988-09-06	12	A
USGS	11475800	1988-09-07	12	A
USGS	11475800	1988-09-08	12	A
USGS	11475800	1988-09-09	12	A
USGS	11475800	1988-09-10	12	A
USGS	11475800	1988-09-11	12	A
USGS	11475800	1988-09-12	12	A
USGS	11475800	1988-09-13	12	A
USGS	11475800	1988-09-14	12	A
USGS	11475800	1988-09-15	12	A
USGS	11475800	1988-09-16	12	A
USGS	11475800	1988-09-17	12	A
USGS	11475800	1988-09-18	12	A
USGS	11475800	1988-09-19	12	A
USGS	11475800	1988-09-20	12	A
USGS	11475800	1988-09-21	13	A
USGS	11475800	1988-09-22	13	A
USGS	11475800	1988-09-23	13	A
USGS	11475800	1988-09-24	13	A
USGS	11475800	1988-09-25	13	A
USGS	11475800	1988-09-26	13	A
USGS	11475800	1988-09-27	13	A
USGS	11475800	1988-09-28	14	A
USGS	11475800	1988-09-29	13	A
USGS	11475800	1988-09-30	13	A
USGS	11475800	1988-10-01	13	A
USGS	11475800	1988-10-02	13	A
USGS	11475800	1988-10-03	13	A
USGS	11475800	1988-10-04	14	A
USGS	11475800	1988-10-05	15	A
USGS	11475800	1988-10-06	15	A
USGS	11475800	1988-10-07	15	A
USGS	11475800	1988-10-08	15	A
USGS	11475800	1988-10-09	15	A
USGS	11475800	1988-10-10	15	A
USGS	11475800	1988-10-11	15	A
USGS	11475800	1988-10-12	15	A
USGS	11475800	1988-10-13	17	A
USGS	11475800	1988-10-14	26	A
USGS	11475800	1988-10-15	25	A
USGS	11475800	1988-10-16	23	A
USGS	11475800	1988-10-17	19	A
USGS	11475800	1988-10-18	17	A
USGS	11475800	1988-10-19	16	A
USGS	11475800	1988-10-20	15	A
USGS	11475800	1988-10-21	15	A
USGS	11475800	1988-10-22	15	A
USGS	11475800	1988-10-23	15	A
USGS	11475800	1988-10-24	15	A
USGS	11475800	1988-10-25	14	A
USGS	11475800	1988-10-26	14	A
USGS	11475800	1988-10-27	14	A
USGS	11475800	1988-10-28	14	A
USGS	11475800	1988-10-29	14	A
USGS	11475800	1988-10-30	14	A
USGS	11475800	1988-10-31	14	A
USGS	11475800	1988-11-01	15	A
USGS	11475800	1988-11-02	26	A
USGS	11475800	1988-11-03	339	A
USGS	11475800	1988-11-04	185	A
USGS	11475800	1988-11-05	88	A
USGS	11475800	1988-11-06	92	A
USGS	11475800	1988-11-07	85	A
USGS	11475800	1988-11-08	72	A
USGS	11475800	1988-11-09	68	A
USGS	11475800	1988-11-10	518	A
USGS	11475800	1988-11-11	307	A
USGS	11475800	1988-11-12	254	A
USGS	11475800	1988-11-13	858	A
USGS	11475800	1988-11-14	1000	A
USGS	11475800	1988-11-15	600	A
USGS	11475800	1988-11-16	601	A
USGS	11475800	1988-11-17	981	A
USGS	11475800	1988-11-18	522	A
USGS	11475800	1988-11-19	346	A
USGS	11475800	1988-11-20	269	A
USGS	11475800	1988-11-21	1060	A
USGS	11475800	1988-11-22	10900	A
USGS	11475800	1988-11-23	8460	A
USGS	11475800	1988-11-24	2630	A
USGS	11475800	1988-11-25	2290	A
USGS	11475800	1988-11-26	1630	A
USGS	11475800	1988-11-27	1230	A
USGS	11475800	1988-11-28	1030	A
USGS	11475800	1988-11-29	804	A
USGS	11475800	1988-11-30	638	A
USGS	11475800	1988-12-01	521	A
USGS	11475800	1988-12-02	451	A
USGS	11475800	1988-12-03	405	A
USGS	11475800	1988-12-04	366	A
USGS	11475800	1988-12-05	336	A
USGS	11475800	1988-12-06	314	A
USGS	11475800	1988-12-07	294	A
USGS	11475800	1988-12-08	273	A
USGS	11475800	1988-12-09	253	A
USGS	11475800	1988-12-10	239	A
USGS	11475800	1988-12-11	225	A
USGS	11475800	1988-12-12	213	A
USGS	11475800	1988-12-13	203	A
USGS	11475800	1988-12-14	193	A
USGS	11475800	1988-12-15	181	A
USGS	11475800	1988-12-16	170	A
USGS	11475800	1988-12-17	164	A
USGS	11475800	1988-12-18	156	A
USGS	11475800	1988-12-19	172	A
USGS	11475800	1988-12-20	272	A
USGS	11475800	1988-12-21	988	A
USGS	11475800	1988-12-22	2290	A
USGS	11475800	1988-12-23	1650	A
USGS	11475800	1988-12-24	1880	A
USGS	11475800	1988-12-25	1700	A
USGS	11475800	1988-12-26	1280	A
USGS	11475800	1988-12-27	1050	A
USGS	11475800	1988-12-28	920	A
USGS	11475800	1988-12-29	820	A
USGS	11475800	1988-12-30	1380	A
USGS	11475800	1988-12-31	2060	A
USGS	11475800	1989-01-01	1500	A
USGS	11475800	1989-01-02	1220	A
USGS	11475800	1989-01-03	1080	A
USGS	11475800	1989-01-04	969	A
USGS	11475800	1989-01-05	1390	A
USGS	11475800	1989-01-06	1140	A
USGS	11475800	1989-01-07	985	A
USGS	11475800	1989-01-08	971	A
USGS	11475800	1989-01-09	1720	A
USGS	11475800	1989-01-10	3300	A
USGS	11475800	1989-01-11	2370	A
USGS	11475800	1989-01-12	1670	A
USGS	11475800	1989-01-13	1380	A
USGS	11475800	1989-01-14	1150	A
USGS	11475800	1989-01-15	952	A
USGS	11475800	1989-01-16	843	A
USGS	11475800	1989-01-17	759	A
USGS	11475800	1989-01-18	692	A
USGS	11475800	1989-01-19	627	A
USGS	11475800	1989-01-20	558	A
USGS	11475800	1989-01-21	522	A
USGS	11475800	1989-01-22	601	A
USGS	11475800	1989-01-23	774	A
USGS	11475800	1989-01-24	589	A
USGS	11475800	1989-01-25	520	A
USGS	11475800	1989-01-26	485	A
USGS	11475800	1989-01-27	458	A
USGS	11475800	1989-01-28	432	A
USGS	11475800	1989-01-29	411	A
USGS	11475800	1989-01-30	391	A
USGS	11475800	1989-01-31	374	A
USGS	11475800	1989-02-01	354	A
USGS	11475800	1989-02-02	359	A
USGS	11475800	1989-02-03	351	A
USGS	11475800	1989-02-04	345	A
USGS	11475800	1989-02-05	313	A
USGS	11475800	1989-02-06	286	A
USGS	11475800	1989-02-07	269	A
USGS	11475800	1989-02-08	255	A
USGS	11475800	1989-02-09	259	A
USGS	11475800	1989-02-10	291	A
USGS	11475800	1989-02-11	325	A
USGS	11475800	1989-02-12	303	A
USGS	11475800	1989-02-13	279	A
USGS	11475800	1989-02-14	262	A
USGS	11475800	1989-02-15	242	A
USGS	11475800	1989-02-16	230	A
USGS	11475800	1989-02-17	217	A
USGS	11475800	1989-02-18	276	A
USGS	11475800	1989-02-19	421	A
USGS	11475800	1989-02-20	338	A
USGS	11475800	1989-02-21	294	A
USGS	11475800	1989-02-22	378	A
USGS	11475800	1989-02-23	555	A
USGS	11475800	1989-02-24	467	A
USGS	11475800	1989-02-25	426	A
USGS	11475800	1989-02-26	396	A
USGS	11475800	1989-02-27	364	A
USGS	11475800	1989-02-28	333	A
USGS	11475800	1989-03-01	327	A
USGS	11475800	1989-03-02	1400	A
USGS	11475800	1989-03-03	1050	A
USGS	11475800	1989-03-04	918	A
USGS	11475800	1989-03-05	3560	A
USGS	11475800	1989-03-06	3130	A
USGS	11475800	1989-03-07	2000	A
USGS	11475800	1989-03-08	3170	A
USGS	11475800	1989-03-09	7730	A
USGS	11475800	1989-03-10	5710	A
USGS	11475800	1989-03-11	4030	A
USGS	11475800	1989-03-12	2850	A
USGS	11475800	1989-03-13	2580	A
USGS	11475800	1989-03-14	1920	A
USGS	11475800	1989-03-15	1590	A
USGS	11475800	1989-03-16	1910	A
USGS	11475800	1989-03-17	2260	A
USGS	11475800	1989-03-18	6410	A
USGS	11475800	1989-03-19	3540	A
USGS	11475800	1989-03-20	2300	A
USGS	11475800	1989-03-21	1770	A
USGS	11475800	1989-03-22	1470	A
USGS	11475800	1989-03-23	1490	A
USGS	11475800	1989-03-24	2790	A
USGS	11475800	1989-03-25	6150	A
USGS	11475800	1989-03-26	3480	A
USGS	11475800	1989-03-27	2360	A
USGS	11475800	1989-03-28	2230	A
USGS	11475800	1989-03-29	1800	A
USGS	11475800	1989-03-30	1540	A
USGS	11475800	1989-03-31	1490	A
USGS	11475800	1989-04-01	1440	A
USGS	11475800	1989-04-02	2080	A
USGS	11475800	1989-04-03	2100	A
USGS	11475800	1989-04-04	1710	A
USGS	11475800	1989-04-05	1480	A
USGS	11475800	1989-04-06	1250	A
USGS	11475800	1989-04-07	1090	A
USGS	11475800	1989-04-08	974	A
USGS	11475800	1989-04-09	871	A
USGS	11475800	1989-04-10	785	A
USGS	11475800	1989-04-11	726	A
USGS	11475800	1989-04-12	666	A
USGS	11475800	1989-04-13	600	A
USGS	11475800	1989-04-14	550	A
USGS	11475800	1989-04-15	518	A
USGS	11475800	1989-04-16	486	A
USGS	11475800	1989-04-17	460	A
USGS	11475800	1989-04-18	438	A
USGS	11475800	1989-04-19	417	A
USGS	11475800	1989-04-20	396	A
USGS	11475800	1989-04-21	400	A
USGS	11475800	1989-04-22	401	A
USGS	11475800	1989-04-23	477	A
USGS	11475800	1989-04-24	458	A
USGS	11475800	1989-04-25	398	A
USGS	11475800	1989-04-26	366	A
USGS	11475800	1989-04-27	339	A
USGS	11475800	1989-04-28	318	A
USGS	11475800	1989-04-29	302	A
USGS	11475800	1989-04-30	315	A
USGS	11475800	1989-05-01	300	A
USGS	11475800	1989-05-02	273	A
USGS	11475800	1989-05-03	262	A
USGS	11475800	1989-05-04	248	A
USGS	11475800	1989-05-05	238	A
USGS	11475800	1989-05-06	224	A
USGS	11475800	1989-05-07	217	A
USGS	11475800	1989-05-08	208	A
USGS	11475800	1989-05-09	200	A
USGS	11475800	1989-05-10	196	A
USGS	11475800	1989-05-11	188	A
USGS	11475800	1989-05-12	180	A
USGS	11475800	1989-05-13	173	A
USGS	11475800	1989-05-14	169	A
USGS	11475800	1989-05-15	161	A
USGS	11475800	1989-05-16	154	A
USGS	11475800	1989-05-17	148	A
USGS	11475800	1989-05-18	142	A
USGS	11475800	1989-05-19	139	A
USGS	11475800	1989-05-20	136	A
USGS	11475800	1989-05-21	133	A
USGS	11475800	1989-05-22	135	A
USGS	11475800	1989-05-23	190	A
USGS	11475800	1989-05-24	177	A
USGS	11475800	1989-05-25	146	A
USGS	11475800	1989-05-26	134	A
USGS	11475800	1989-05-27	126	A
USGS	11475800	1989-05-28	119	A
USGS	11475800	1989-05-29	118	A
USGS	11475800	1989-05-30	114	A
USGS	11475800	1989-05-31	107	A
USGS	11475800	1989-06-01	102	A
USGS	11475800	1989-06-02	96	A
USGS	11475800	1989-06-03	92	A
USGS	11475800	1989-06-04	91	A
USGS	11475800	1989-06-05	91	A
USGS	11475800	1989-06-06	91	A
USGS	11475800	1989-06-07	89	A
USGS	11475800	1989-06-08	86	A
USGS	11475800	1989-06-09	84	A
USGS	11475800	1989-06-10	81	A
USGS	11475800	1989-06-11	80	A
USGS	11475800	1989-06-12	80	A
USGS	11475800	1989-06-13	80	A
USGS	11475800	1989-06-14	78	A
USGS	11475800	1989-06-15	77	A
USGS	11475800	1989-06-16	76	A
USGS	11475800	1989-06-17	74	A
USGS	11475800	1989-06-18	72	A
USGS	11475800	1989-06-19	71	A
USGS	11475800	1989-06-20	69	A
USGS	11475800	1989-06-21	68	A
USGS	11475800	1989-06-22	65	A
USGS	11475800	1989-06-23	63	A
USGS	11475800	1989-06-24	62	A
USGS	11475800	1989-06-25	62	A
USGS	11475800	1989-06-26	62	A
USGS	11475800	1989-06-27	63	A
USGS	11475800	1989-06-28	62	A
USGS	11475800	1989-06-29	65	A
USGS	11475800	1989-06-30	79	A
USGS	11475800	1989-07-01	79	A
USGS	11475800	1989-07-02	71	A
USGS	11475800	1989-07-03	67	A
USGS	11475800	1989-07-04	64	A
USGS	11475800	1989-07-05	61	A
USGS	11475800	1989-07-06	59	A
USGS	11475800	1989-07-07	56	A
USGS	11475800	1989-07-08	53	A
USGS	11475800	1989-07-09	51	A
USGS	11475800	1989-07-10	49	A
USGS	11475800	1989-07-11	47	A
